STAID,SOUID,DATE,RR,Q_RR
   231,   713,19431009,    0,    0
   231,   713,19431010,    0,    0
   231,   713,19431011,    0,    0
   231,   713,19431012,    0,    0
   231,   713,19431013,    0,    0
   231,   713,19431014,    0,    0
   231,   713,19431015,   20,    0
   231,   713,19431016,    0,    0
   231,   713,19431017,   68,    0
   231,   713,19431018,    0,    0
   231,   713,19431019,    0,    0
   231,   713,19431020,    0,    0
   231,   713,19431021,    0,    0
   231,   713,19431022,    0,    0
   231,   713,19431023,    0,    0
   231,   713,19431024,    0,    0
   231,   713,19431025,    0,    0
   231,   713,19431026,    0,    0
   231,   713,19431027,    0,    0
   231,   713,19431028,    0,    0
   231,   713,19431029,    0,    0
   231,   713,19431030,    0,    0
   231,   713,19431031,   40,    0
   231,   713,19431101,   30,    0
   231,   713,19431102,    0,    0
   231,   713,19431103,    0,    0
   231,   713,19431104,    0,    0
   231,   713,19431105,    0,    0
   231,   713,19431106,    0,    0
   231,   713,19431107,    0,    0
   231,   713,19431108,    0,    0
   231,   713,19431109,    0,    0
   231,   713,19431110,    0,    0
   231,   713,19431111,    0,    0
   231,   713,19431112,    0,    0
   231,   713,19431113,    0,    0
   231,   713,19431114,    0,    0
   231,   713,19431115,    0,    0
   231,   713,19431116,    0,    0
   231,   713,19431117,    0,    0
   231,   713,19431118,    0,    0
   231,   713,19431119,    0,    0
   231,   713,19431120,    0,    0
   231,   713,19431121,    0,    0
   231,   713,19431122,    0,    0
   231,   713,19431123,    0,    0
   231,   713,19431124,    0,    0
   231,   713,19431125,    0,    0
   231,   713,19431126,    0,    0
   231,   713,19431127,    0,    0
   231,   713,19431128,    0,    0
   231,   713,19431129,    0,    0
   231,   713,19431130,    0,    0
   231,   713,19431201,   56,    0
   231,   713,19431202,    0,    0
   231,   713,19431203,    5,    0
   231,   713,19431204,   52,    0
   231,   713,19431205,  142,    0
   231,   713,19431206,   60,    0
   231,   713,19431207,   12,    0
   231,   713,19431208,   32,    0
   231,   713,19431209,   20,    0
   231,   713,19431210,    0,    0
   231,   713,19431211,    0,    0
   231,   713,19431212,   52,    0
   231,   713,19431213,   10,    0
   231,   713,19431214,    0,    0
   231,   713,19431215,  131,    0
   231,   713,19431216,   60,    0
   231,   713,19431217,    0,    0
   231,   713,19431218,   10,    0
   231,   713,19431219,    0,    0
   231,   713,19431220,    0,    0
   231,   713,19431221,    3,    0
   231,   713,19431222,   25,    0
   231,   713,19431223,    0,    0
   231,   713,19431224,    0,    0
   231,   713,19431225,    0,    0
   231,   713,19431226,    0,    0
   231,   713,19431227,  329,    0
   231,   713,19431228,   24,    0
   231,   713,19431229,    0,    0
   231,   713,19431230,    0,    0
   231,   713,19431231,    0,    0
   231,   713,19440101,    0,    0
   231,   713,19440102,    0,    0
   231,   713,19440103,    0,    0
   231,   713,19440104,    0,    0
   231,   713,19440105,    0,    0
   231,   713,19440106,   10,    0
   231,   713,19440107,    0,    0
   231,   713,19440108,   10,    0
   231,   713,19440109,    0,    0
   231,   713,19440110,    0,    0
   231,   713,19440111,    0,    0
   231,   713,19440112,    0,    0
   231,   713,19440113,    0,    0
   231,   713,19440114,    0,    0
   231,   713,19440115,    0,    0
   231,   713,19440116,    0,    0
   231,   713,19440117,    0,    0
   231,   713,19440118,    0,    0
   231,   713,19440119,    0,    0
   231,   713,19440120,    0,    0
   231,   713,19440121,    0,    0
   231,   713,19440122,    0,    0
   231,   713,19440123,    0,    0
   231,   713,19440124,    0,    0
   231,   713,19440125,    0,    0
   231,   713,19440126,    0,    0
   231,   713,19440127,    0,    0
   231,   713,19440128,    0,    0
   231,   713,19440129,    0,    0
   231,   713,19440130,    0,    0
   231,   713,19440131,    0,    0
   231,   713,19440201,    0,    0
   231,   713,19440202,    0,    0
   231,   713,19440203,    0,    0
   231,   713,19440204,    0,    0
   231,   713,19440205,    0,    0
   231,   713,19440206,    0,    0
   231,   713,19440207,    0,    0
   231,   713,19440208,    0,    0
   231,   713,19440209,    0,    0
   231,   713,19440210,    0,    0
   231,   713,19440211,    0,    0
   231,   713,19440212,    0,    0
   231,   713,19440213,    0,    0
   231,   713,19440214,    0,    0
   231,   713,19440215,    0,    0
   231,   713,19440216,    0,    0
   231,   713,19440217,    0,    0
   231,   713,19440218,    0,    0
   231,   713,19440219,    0,    0
   231,   713,19440220,    0,    0
   231,   713,19440221,    0,    0
   231,   713,19440222,    0,    0
   231,   713,19440223,  166,    0
   231,   713,19440224,   10,    0
   231,   713,19440225,   32,    0
   231,   713,19440226,  440,    0
   231,   713,19440227,   56,    0
   231,   713,19440228,  316,    0
   231,   713,19440229,   70,    0
   231,   713,19440301,    0,    0
   231,   713,19440302,    0,    0
   231,   713,19440303,   40,    0
   231,   713,19440304,   61,    0
   231,   713,19440305,    7,    0
   231,   713,19440306,    0,    0
   231,   713,19440307,    0,    0
   231,   713,19440308,    0,    0
   231,   713,19440309,    0,    0
   231,   713,19440310,    0,    0
   231,   713,19440311,   27,    0
   231,   713,19440312,    0,    0
   231,   713,19440313,    0,    0
   231,   713,19440314,    0,    0
   231,   713,19440315,    0,    0
   231,   713,19440316,    0,    0
   231,   713,19440317,    0,    0
   231,   713,19440318,    0,    0
