STAID,SOUID,DATE,HU,Q_HU
   229,   995,19570202,-9999,    9
   229,   995,19570203,-9999,    9
   229,   995,19570204,-9999,    9
   229,   995,19570205,-9999,    9
   229,   995,19570206,-9999,    9
   229,   995,19570207,-9999,    9
   229,   995,19570208,-9999,    9
   229,   995,19570209,-9999,    9
   229,   995,19570210,-9999,    9
   229,   995,19570211,-9999,    9
   229,   995,19570212,-9999,    9
   229,   995,19570213,-9999,    9
   229,   995,19570214,-9999,    9
   229,   995,19570215,-9999,    9
   229,   995,19570216,-9999,    9
   229,   995,19570217,-9999,    9
   229,   995,19570218,-9999,    9
   229,   995,19570219,-9999,    9
   229,   995,19570220,-9999,    9
   229,   995,19570221,-9999,    9
   229,   995,19570222,-9999,    9
   229,   995,19570223,-9999,    9
   229,   995,19570224,-9999,    9
   229,   995,19570225,-9999,    9
   229,   995,19570226,-9999,    9
   229,   995,19570227,-9999,    9
   229,   995,19570228,-9999,    9
   229,   995,19570301,-9999,    9
   229,   995,19570302,-9999,    9
   229,   995,19570303,-9999,    9
   229,   995,19570304,-9999,    9
   229,   995,19570305,-9999,    9
   229,   995,19570306,-9999,    9
   229,   995,19570307,-9999,    9
   229,   995,19570308,-9999,    9
   229,   995,19570309,-9999,    9
   229,   995,19570310,-9999,    9
   229,   995,19570311,-9999,    9
   229,   995,19570312,-9999,    9
   229,   995,19570313,-9999,    9
   229,   995,19570314,-9999,    9
   229,   995,19570315,-9999,    9
   229,   995,19570316,-9999,    9
   229,   995,19570317,-9999,    9
   229,   995,19570318,-9999,    9
   229,   995,19570319,-9999,    9
   229,   995,19570320,-9999,    9
   229,   995,19570321,-9999,    9
   229,   995,19570322,-9999,    9
   229,   995,19570323,-9999,    9
   229,   995,19570324,-9999,    9
   229,   995,19570325,-9999,    9
   229,   995,19570326,-9999,    9
   229,   995,19570327,-9999,    9
   229,   995,19570328,-9999,    9
   229,   995,19570329,-9999,    9
   229,   995,19570330,-9999,    9
   229,   995,19570331,-9999,    9
